"new_filename","split","scene_slug","original_scene","condition","background","distance","lighting","camera_angle","is_negative","object_count","source_sha256"
"highlight_wood_014.jpg","train","highlight_wood","高光木质桌面","highlight","wood","mixed","highlight","overhead","0","3","6810DF19525A8986DDCA98C8157C6A2C0A7346BF437E84A48E925B89AE17B971"
"multi_gray_001.jpg","train","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","47E0A284E685A9E9AF7106789A5C35BFF114BC8570DE57E18BA4F7812F2B8913"
"multi_gray_002.jpg","train","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","BFE6D1CBDB1867FE45752FEC221A5AC08A236BF23F8CF794F064A9AA6714EC3D"
"multi_gray_006.jpg","train","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","C0E2CE951970E56C5A839845B7E056F44962FDEDEF217E2D83652CE682BC9419"
"multi_gray_007.jpg","train","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","4AA31044B3134F42FEE6E578B2D11323BD6266C82F7BEBF3F2607E59EDF0CE30"
"multi_gray_008.jpg","train","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","B5C0FAC1D941C0BD8BC5FAFF96C93608BA8856A0A2DBEE6AE3FCE8B2A024472F"
"multi_gray_009.jpg","train","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","F17A30F99938448BB8A62B989850F588CF8BC0CE6544CE163A01B254238DFC72"
"multi_gray_010.jpg","train","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","C0353E0C9112B88DC353A0BEF472EB6712CECDFB5C941DD9BB94FCB669A42900"
"multi_gray_011.jpg","train","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","2E0277570DAEAB53FFB6B04B6501884BD88761E704A38B3240819756D2492FDB"
"multi_gray_012.jpg","train","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","B43EA97EFC9E74F5821B1591E97112E8FD3D946D4807D0DE4756EDEF0EFE4AC7"
"multi_gray_013.jpg","train","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","BC84580FF47EA680D67CFD6E6F69D56FE44CA7E80933A8BB2A24108D05A30460"
"multi_gray_014.jpg","train","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","08892EDD9C25602EC3F7E668CE5A3C8511F047DD6B222CE6E9CF342E9455D7DD"
"multi_gray_015.jpg","train","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","9B45B579015115ECDE85B1A222B20B58C39A72A59B8E15B7EEABA7081DD05E55"
"multi_white_001.jpg","train","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","CA78B0C7BD126262DD2576205618FD1D90A06797D41DE9DEE09C394EFAAC187E"
"multi_white_002.jpg","train","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","FF998AF2058B67EFFD312434466C1A9575FA708B13D2B70AE420A87B9A7EAFB3"
"multi_white_003.jpg","train","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","AF0C3312833775DF5672D0B54CB37B815621D2527E3A1BE4E67E6268F7A303C4"
"multi_white_004.jpg","train","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","79A169118659CFE972AD2F2FA96792B01930ECBEC8314CB092C8F2098318C685"
"multi_white_005.jpg","train","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","D9F322CF57EFABB3CF3A1ECC66DAC7059F7EDA7ED36D2AF618306086803C5D01"
"multi_white_006.jpg","train","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","DD6401AA1D14E9B76A11E97C008A91A8B0BA1BC19E3905ABDEF2A01A7DD0B47C"
"multi_white_007.jpg","train","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","35025E398C24AACC6C1091E4F04984AFEE51E343F5BA179B482FD6587E29084C"
"multi_white_011.jpg","train","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","C33287150F8254DF13D1A6EE073F0CFF90C6D081E6ADD0C609DB2E90FE47BB0F"
"multi_white_012.jpg","train","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","9E51B5ECDF8C253555F00B506673505B2F357D1537C4707C59459166D276D344"
"multi_white_013.jpg","train","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","4B4AF5C0D902696310D443B3E96CA99CE20B5F0F440278CF5D13F6B2DEF677B5"
"multi_white_014.jpg","train","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","E485016C57FE7B8BFA3D2D77F8183A60466D8D766814A826D01992B36B37F8E7"
"multi_white_015.jpg","train","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","78B32118DC575887FDAC97CDC1293D064B5D0AC33BF6F7E7DF9DE5354FE4CA92"
"multi_wood_001.jpg","train","multi_wood","多球木质桌面","multi_ball","wood","mixed","normal","overhead","0","6","100FB4F3DFAF9FFC6C895911EFA8E489454464C93CD0866EA0CBAF8171D45402"
"multi_wood_004.jpg","train","multi_wood","多球木质桌面","multi_ball","wood","mixed","normal","overhead","0","6","66C96976F0AA7965187A4585B3D5769CC51DAB795FFD8DE612FD0B26FF826A96"
"multi_wood_005.jpg","train","multi_wood","多球木质桌面","multi_ball","wood","mixed","normal","overhead","0","6","C17A97B8B0540ADCFCA0DCC7AB977F7EE87C26E5985AA230F8113BF831F005AE"
"multi_wood_006.jpg","train","multi_wood","多球木质桌面","multi_ball","wood","mixed","normal","overhead","0","6","482527842D9B294BB3AAD9ECD633D901E6BD94E4FE57EC702EBEC7988A4369E1"
"multi_wood_007.jpg","train","multi_wood","多球木质桌面","multi_ball","wood","mixed","normal","overhead","0","6","B19A1BE64CFABC6EA901C8D7FCBA7E6113ACAB3FB39453877E89263B987E142A"
"multi_wood_008.jpg","train","multi_wood","多球木质桌面","multi_ball","wood","mixed","normal","overhead","0","6","84F0FF5BFCEFD1EB6B46939C717DCA187D35202B3A9567F8DE0C35F0B4E3ADBC"
"multi_wood_009.jpg","train","multi_wood","多球木质桌面","multi_ball","wood","mixed","normal","overhead","0","6","AE684E8431D742A0C37AB6F57A5A01AE41F64273BCA13201E4C4EB6371DD761B"
"multi_wood_010.jpg","train","multi_wood","多球木质桌面","multi_ball","wood","mixed","normal","overhead","0","6","8AD7BBBADC840DE65157DC116815F53333B3BB2777C3E12D3A08F6E0ED7F5913"
"negative_001.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","3B9D6758C4A33B3D3EDC794155F5A8400D2D6FB2DB14CCC4FBF64442ABEA4F0D"
"negative_002.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","9ADD72367B6090C734D9C479D60407F1FEFAD2901B4B2E072BFFE6C8D93EF859"
"negative_003.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","44A5B5EB002437EE203DF04E97818BAF87AD05D228A64397D2F79051A67D7D03"
"negative_004.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","C314597652CF367C801EDA89D778A177A73AA74BE601DEBCE287978EE413780B"
"negative_005.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","BCFA96FE08A49EEB5F782E1C767950A1280092541690354346AED9CBB25645B0"
"negative_006.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","12D0CB26F3A347159EDC5DC9680E4961B167B59515118FF9219CCB502101A347"
"negative_007.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","1B622753792C6ECD8775ABC859C70E4FE53B74F29349228556E0DFFFE670EF0C"
"negative_008.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","331E17461F936AC149F2F0F7B8D6BD2574B06CF860F9A36C2E5926C5E2676784"
"negative_009.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","38CF8C31B24FAE87D2FD701035FE9F82731AA163B33FEE15CE0DDE48093B46D9"
"negative_016.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","CAA0F1FCC5E2640E85CF2AB0020905E67445D2984BDDCBCC82EF584C101ACB6B"
"negative_017.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","58DB90501E17051FB0DFCF7C4261B68FEB60A17AE524C7175CC7579473F104FC"
"negative_018.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","AF87809B71D2549765C01068F0C1B41FD6FAC407DA0D73BEB9CDBC29CCAE30A1"
"negative_019.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","02AFE1970D86D57FE89314D48085CD18904731259EDDC23DA61F8786629313D5"
"negative_020.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","D6AAC536DC947F7D0A58DCD0BBCA7CBD78F20EE1D2513E9B66E3B178F6518D5A"
"negative_021.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","A3519E6529F4D149312EF4B501A169E2D97EC96635018DE6965008C4852E36CE"
"negative_022.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","7794DD6A9F926298AEE8B0A7E7167F8F64223D4A490A317CB9D06EE050C59991"
"negative_023.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","087BED9D0FE5A4D81D3E2A7214824495B247AE166186046E15F04412FAA10E45"
"negative_024.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","4C8DD1C5D1A189ACD785E9A32E8ADF397A9B854E67DBF0705DB03C3A5EE756D6"
"negative_025.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","6011B3ED2CCD15D7C494AAD8D457054ABA16E40CE0CD63480E9242E1B95FB24C"
"negative_026.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","8846FCF4C5CCD6B68CD810CA79C94762E56676BC3D28021089BC7392D6BC3833"
"negative_027.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","F09D2CD0C479CC3C939F9123B683FBF2178C980635C7F60B785430EF76145800"
"negative_028.jpg","train","negative","负样本","negative","mixed","none","mixed","mixed","1","0","ECB518E670EB8F686D701CFBB143A4BEB32D5973C7AF45DA2CDCBC02BEB44B86"
"normal_close_gray_001.jpg","train","normal_close_gray","简单近距离灰色地面","normal_close","gray","near","normal","overhead","0","2","BF1DA897E72DB2EF472DEEB69CF2607B15E6848CB5E76E3EA84F3AE1229979DB"
"normal_close_gray_002.jpg","train","normal_close_gray","简单近距离灰色地面","normal_close","gray","near","normal","overhead","0","3","D38C4C2A400459D5CD48FC6796490F26B2603727BDB15E07F587B698F8209137"
"normal_close_gray_005.jpg","train","normal_close_gray","简单近距离灰色地面","normal_close","gray","near","normal","overhead","0","1","38AE1BEC53956E4F6B3EDE5556B748EFDD2CDBE2DF683CFC24B92DB9C6A17AED"
"normal_close_gray_006.jpg","train","normal_close_gray","简单近距离灰色地面","normal_close","gray","near","normal","overhead","0","3","A22F80FF35892FD60D36FCBF628ED3D1CA471149550F0F3C683F94394FD0F7FB"
"normal_close_gray_007.jpg","train","normal_close_gray","简单近距离灰色地面","normal_close","gray","near","normal","overhead","0","3","6EDB8164959CF7922F05F4A6FA61E249F56768D5BD2E55E79BAEEBFB6FEEBACA"
"normal_close_gray_008.jpg","train","normal_close_gray","简单近距离灰色地面","normal_close","gray","near","normal","overhead","0","3","F9A6638223832A52B0FB0701CBE24ED9174E4B294C7A3975C6E7F5692CC40AAB"
"normal_close_gray_009.jpg","train","normal_close_gray","简单近距离灰色地面","normal_close","gray","near","normal","overhead","0","2","213D77627A02A34657ABCF96AAAE74E08E9E88DCA005EF17E416EC2857C8C9AB"
"normal_close_white_001.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","3","A4C8844A94715BF51A5A30221DC73FCE186084FD47CB85B3535CB5E277D6A04C"
"normal_close_white_002.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","1","30FE0FEC415837665567E3490C98057CA0ADDC42A9FFDAB4050DC1C5B2E42A71"
"normal_close_white_003.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","2","68DCE04526EE6ED96CB0AD48829D5EDDDC125646221507219B76D48C02C8F6A5"
"normal_close_white_004.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","2","DEC550A9B7B2F1881998F562E269C941A4B82DABF24B7CAE8A954BDF874AD643"
"normal_close_white_005.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","3","40F01996FBB162EEE1BE41734043F291007730D081B7AD26A2D5C4FD41B5A441"
"normal_close_white_006.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","3","19B786027A2C7B903A6C1A10ED986D7C9C091BC9DFDE3DBE9A4252C9C208D935"
"normal_close_white_007.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","3","66D67F64499B0880A9FB554406FAB2BE9879BCE66782DE8D26460A3F612947BC"
"normal_close_white_008.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","3","54BE1FE3525B3A287B9715748F244E2E5E4BE34E5CC68D0336355F6EB980C3F0"
"normal_close_white_009.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","3","B2A495594B06453D76B7F57F01139807DCD2E0FA1B9267FB67107D3450415A4B"
"normal_close_white_010.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","3","E3A7D0126D651FFB3A5B43DE93B48A0391B8A4F8D83C8E1687DFFC30C70F5644"
"normal_close_white_011.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","3","13D7AC505081CA0AEEAFB1CAC664A4609AA4F63A7F6DA99FF13B66BE0AE7F35E"
"normal_close_white_012.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","3","9C789E5EDE1ECED98E235379E0743F1C5337673DAB32AE1B1691C717A49FF3CF"
"normal_close_white_013.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","2","4667B8B8EBF89BAE0095A07646E92EEA20FE582F6F90CF74E37C92667EF8F6AE"
"normal_close_white_014.jpg","train","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","1","BFC039734DD041AA1A5C2A205091C1180BCA8B5529AD67A0D8B836AD61149675"
"normal_close_wood_001.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","3","1A9B792363CE2B9A51810C7E68EE1B23A96046D0FDA60F3A1EE674DD73EDFB09"
"normal_close_wood_002.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","2","C5838632A939B0B3F6D3F51FD1AACBFC2A0642588154E0133E785AAEFA4D18B7"
"normal_close_wood_003.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","1","2FC197783C6242AE9536BC113197012D04522E5D75E4A6643FA8423FA7C83B6B"
"normal_close_wood_004.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","2","8064EACC8B3BB62D6F97551E393723C6163649B4BF1A710C3AE41527C2BE7025"
"normal_close_wood_005.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","1","AC25DC0F751FC3433C5D9B85F96CF355B992A2DDD27DA9CBB6380BFB893C963D"
"normal_close_wood_006.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","2","9B723B3895EB8ABEC4D4E2BA65E4D33AB6492CFD1469AD5BE5AA24E805D0CB77"
"normal_close_wood_007.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","1","38EF8AC953DAE638DBF604826C78287AFC41C7E5419786E18E269D8267FB148F"
"normal_close_wood_008.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","2","05BAB6027B3C43F92776474EA9848F04D65A4D4E3DC9BDDCBADDBA5386E6B2CF"
"normal_close_wood_009.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","3","110367BDC587A4D1F8642E76D1F3E16EB4477BB94FE2607225D71EF247F806FD"
"normal_close_wood_010.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","2","82C8BA8E45EAFCDE78DA8F274CD71E17B597DAF5D3399A9AA95B482AA042BB4D"
"normal_close_wood_011.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","2","68138FD76CD09ACF2CD04E8E608E8683E6A439C705E40FD7B2D1EC416904C9D4"
"normal_close_wood_012.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","1","F344773DDF6AEA34EF3752A758B601EAE47F649DFB5A574E59E2FA41CDFDAE76"
"normal_close_wood_013.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","3","7C0BDE8EE4C138D1E752C2A1455CC35A59F0F95BA67BC449921CBFABBB0CB0C2"
"normal_close_wood_014.jpg","train","normal_close_wood","简单近距离木制桌面","normal_close","wood","near","normal","overhead","0","2","2446DBECBB078D1A5B8AD8C4474698D7348EE16B79E95601204F6720D3843628"
"angled_gray_002.jpg","val","angled_gray","斜拍灰色地面","angled","gray","mixed","normal","angled","0","3","0676BF474BAB749323B7B6154488C00F8B1D714D928E3DE43CAFFA48ED060896"
"angled_gray_003.jpg","val","angled_gray","斜拍灰色地面","angled","gray","mixed","normal","angled","0","3","858CBF201D8DA3B0D8B8837CA3864F7EC69E6869CFCF9D4E0BF1E92BABE0DF93"
"angled_gray_004.jpg","val","angled_gray","斜拍灰色地面","angled","gray","mixed","normal","angled","0","3","C043C33C49A8C48AB7C1B7206AC47003E77061920E9BEB944287C9344E18EB8B"
"angled_white_004.jpg","val","angled_white","斜拍白色背景","angled","white","mixed","normal","angled","0","1","E36C0AE1176C57418EA3A9EAFCD18DE3D89A5DF95AB6A137E79088307F1C9644"
"angled_white_005.jpg","val","angled_white","斜拍白色背景","angled","white","mixed","normal","angled","0","2","F6EA73473004EA33F265B50B29BC32C4DEA940FACAF2228AA9A9E64F0BF5DB51"
"angled_white_006.jpg","val","angled_white","斜拍白色背景","angled","white","mixed","normal","angled","0","2","23B64029B106D3D62C14688F48BB4397B54F2373F88FB7E84CA0974B83A50982"
"angled_white_007.jpg","val","angled_white","斜拍白色背景","angled","white","mixed","normal","angled","0","3","4A9BC619DE3A88A49F651BDECD6F5862DDB1F7C1CDB0E69FAE752B04585187BD"
"angled_white_008.jpg","val","angled_white","斜拍白色背景","angled","white","mixed","normal","angled","0","2","78740C968A30ED8C57E821C681005E539ABA2B86364E12AF8DF44E3B3BB38138"
"angled_wood_013.jpg","val","angled_wood","斜拍木质桌面","angled","wood","mixed","normal","angled","0","3","E389A05088ED897E13FE3BEDA6A75BD1CA25377DA613210677CC27B2746A7F2F"
"angled_wood_014.jpg","val","angled_wood","斜拍木质桌面","angled","wood","mixed","normal","angled","0","2","5D1854EE7C452D5E354AF4F04C4F2FFA83E16943EE9DF0BF1E8E2D1774475621"
"angled_wood_015.jpg","val","angled_wood","斜拍木质桌面","angled","wood","mixed","normal","angled","0","1","B7199D571F9CDFCE5FB451D46CE8861FEA6CB2CAA39BD7C1DB779A09F4BC94B2"
"angled_wood_016.jpg","val","angled_wood","斜拍木质桌面","angled","wood","mixed","normal","angled","0","2","33B35A2CEC24A08CFD4B75BF167B651363280DEE0225A5B4723A1B2CF1AF0507"
"complex_001.jpg","val","complex","复杂情况","complex","mixed","mixed","mixed","mixed","0","3","C55C70DB9BFB19B61AEA5A796C79A2A8B0DD7FE9C4147A316815647D56FBD6EF"
"complex_002.jpg","val","complex","复杂情况","complex","mixed","mixed","mixed","mixed","0","3","45AD3C73DF08630C771199811E4AB6A745DB660E4AFC55D8DE2C6C737B79A62F"
"complex_003.jpg","val","complex","复杂情况","complex","mixed","mixed","mixed","mixed","0","3","71761968FF6563D1F1B86F0B8326FDC59F3216FA30056C5957C4D5A0123C4689"
"complex_004.jpg","val","complex","复杂情况","complex","mixed","mixed","mixed","mixed","0","3","935B0ED7AB2E09D6A75252903E1C6EE7B76C567CC2A0466977AC21B402844492"
"far_gray_007.jpg","val","far_gray","远距离灰色地面","far","gray","far","normal","overhead","0","3","9FAF1C41365426B48624FFA0593EF3938011F37E72C465E003655993C7710D57"
"far_gray_008.jpg","val","far_gray","远距离灰色地面","far","gray","far","normal","overhead","0","2","C73853436A1EE7BE463D93930AFE3C506DF93DD4A140C2158EF1D0616A373394"
"far_gray_009.jpg","val","far_gray","远距离灰色地面","far","gray","far","normal","overhead","0","1","633A7B23E71B8927660043B2119F86435CDA2C04F8146BA930FD0BBEF787D273"
"far_gray_010.jpg","val","far_gray","远距离灰色地面","far","gray","far","normal","overhead","0","2","C87E03CE55B5EB22A2CBDD76BA400018880B2C5DE72A9997F64FF5F9FC9518DD"
"far_white_007.jpg","val","far_white","远距离白色背景","far","white","far","normal","overhead","0","3","EABB5B26DF5A50A3D316FB6FF9B77063ED35AA406C84228625B5670A66A77C61"
"far_white_008.jpg","val","far_white","远距离白色背景","far","white","far","normal","overhead","0","3","AFB949DD33849D787B9B87C02618DF23BB6C90B3A326F139AABA8EDE4B3C4474"
"far_white_009.jpg","val","far_white","远距离白色背景","far","white","far","normal","overhead","0","3","C2FB2B786F565E1E76773A8AA8531604C4EAA10E06B6B68B38D05ECF108D6A38"
"far_white_010.jpg","val","far_white","远距离白色背景","far","white","far","normal","overhead","0","3","D9C6167EA1C623E94CDF935DEC86AE14F4FC8A73142E87F3496416A0CB062DF0"
"far_wood_013.jpg","val","far_wood","远距离木质桌面","far","wood","far","normal","overhead","0","2","C948FBCEEA4A1C92A0A917A352D8168B44FEBE6585F3F0F7513FD423E9A36C12"
"far_wood_014.jpg","val","far_wood","远距离木质桌面","far","wood","far","normal","overhead","0","1","9B561E4DD77C2DA3F12A46F91B2BE993D58B6E1FC6076A1F1429C8A24632E7BC"
"far_wood_015.jpg","val","far_wood","远距离木质桌面","far","wood","far","normal","overhead","0","2","72B30554A0C210E7EB53DDE60FEA66C37794D5ACA6483EE5A72EF8F4F666D57C"
"far_wood_016.jpg","val","far_wood","远距离木质桌面","far","wood","far","normal","overhead","0","1","4740D8D0A1991E10C3EE2C94DBAEA7161E535F312A9EA3CCCB7B28E9BA977162"
"highlight_gray_007.jpg","val","highlight_gray","高光灰色地面","highlight","gray","mixed","highlight","overhead","0","3","AB069A8DBBD43C9E2E6060096082A20263EC6CB3B02BD7C0F4B046915E3D34AF"
"highlight_gray_008.jpg","val","highlight_gray","高光灰色地面","highlight","gray","mixed","highlight","overhead","0","2","03B72BE7BC2A8965F2FD29B38BB4AFA4078653ECEE0DDA6386AD5BBE8F32C480"
"highlight_gray_009.jpg","val","highlight_gray","高光灰色地面","highlight","gray","mixed","highlight","overhead","0","1","07D7571125F1F3FD11871AF6B35FD13D45C6CAB131D60FFC7DB945045451C078"
"highlight_white_008.jpg","val","highlight_white","高光白色背景","highlight","white","mixed","highlight","overhead","0","2","64E31C427DDE003E2C76A0C565CBD026CEC440FCB8A7E2746F3F878D80B9EBF2"
"highlight_white_009.jpg","val","highlight_white","高光白色背景","highlight","white","mixed","highlight","overhead","0","2","1643DF6A5620FF4744050E3E3E3FC645BB671A54FB6140AAF180D346EA6795C5"
"highlight_white_010.jpg","val","highlight_white","高光白色背景","highlight","white","mixed","highlight","overhead","0","1","A17FA481D66EACBDE3EE308980CBFC4D0C6A5D75EF74C3107BD514B45C95B899"
"highlight_wood_008.jpg","val","highlight_wood","高光木质桌面","highlight","wood","mixed","highlight","overhead","0","2","1DDEF21322A2E91421B97D51B5224AE12C40002D0718D9185E9CF0E7457F5C7E"
"highlight_wood_009.jpg","val","highlight_wood","高光木质桌面","highlight","wood","mixed","highlight","overhead","0","3","06A268E9F86B881F7BD3B44540680AA6ED5D9EABCC7331B1E22C918449136467"
"highlight_wood_010.jpg","val","highlight_wood","高光木质桌面","highlight","wood","mixed","highlight","overhead","0","2","8F3685AF87AAEE2513C82CF1877E4B6D1E35BE49A0F52D1626279CBC9FFEE0DC"
"multi_gray_003.jpg","val","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","1695A82115C98829E3CCF29B76BA717D689A343D67ED6E79C59C83AC0602D597"
"multi_gray_004.jpg","val","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","08B0F795829B3B030B8212D4DF036A8122A4DCC551FC46F4FC01A2060AB7223F"
"multi_gray_005.jpg","val","multi_gray","多球灰色地面","multi_ball","gray","mixed","normal","overhead","0","6","53923D62716ADE6609D156736FF0368EAF22D526CD2175A70B979323E7C80A72"
"multi_white_008.jpg","val","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","AF05E807DDDD94DB032A61CC1C7D4E0584942BBE350C19B30E4291139009E156"
"multi_white_009.jpg","val","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","B6B372D6FC7D014D00FBB24CC696384C3E26C103B45F5248ED899CA0B14516D5"
"multi_white_010.jpg","val","multi_white","多球白色背景","multi_ball","white","mixed","normal","overhead","0","6","07415E53EDE0E4320772124A1253CF612AFD6E08E86D7B4948C3801E74204EE6"
"multi_wood_002.jpg","val","multi_wood","多球木质桌面","multi_ball","wood","mixed","normal","overhead","0","6","C8C60BBB7C99A5CBBAA97FB6141F35DD27B5F19DDF502A16B8821C94202B8A37"
"multi_wood_003.jpg","val","multi_wood","多球木质桌面","multi_ball","wood","mixed","normal","overhead","0","6","4345CDF7E6F0573479D2DF7D3AAC279E9044BB28CB9E81844EBDF85CE973B064"
"negative_010.jpg","val","negative","负样本","negative","mixed","none","mixed","mixed","1","0","3041290D13241AD6D75600E897E6469B8D33F9BF4A8C717B77F4E098E6BA41BF"
"negative_011.jpg","val","negative","负样本","negative","mixed","none","mixed","mixed","1","0","D3BF917F910EAB640A999B84AF50B49755970603A10ED400B0C8D7E64B589269"
"negative_012.jpg","val","negative","负样本","negative","mixed","none","mixed","mixed","1","0","D0E064ED8CCA82A474DC2CB9769829A04EC80875EF3E72224474DDF7D47EC939"
"negative_013.jpg","val","negative","负样本","negative","mixed","none","mixed","mixed","1","0","C0B4A9C6AD9F5E097BB7C153758638E4A15C5F6D67D54EBCF304DFA27A9FA3D4"
"negative_014.jpg","val","negative","负样本","negative","mixed","none","mixed","mixed","1","0","D2B091025697ACE7697BE63121D44503D80C5DE936379783310751A8C5894705"
"negative_015.jpg","val","negative","负样本","negative","mixed","none","mixed","mixed","1","0","608C30ACE989A481AEA99573B50440A3DD2E8BABDA8049B19910CC7F7B58B6CA"
"normal_close_gray_003.jpg","val","normal_close_gray","简单近距离灰色地面","normal_close","gray","near","normal","overhead","0","3","A2B9BC3D8647D701F7613D6AA6BB8A11C785F9FA233D8F503702CF79684850D0"
"normal_close_gray_004.jpg","val","normal_close_gray","简单近距离灰色地面","normal_close","gray","near","normal","overhead","0","2","46FA45185DDA294C4B09F90A2391D21834A515CD7DE14F4BB535AA60F2E27DF0"
"normal_close_white_015.jpg","val","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","3","183F07313273B580277B053587FBCA026B37B180E621BED25E45535E54394653"
"normal_close_white_016.jpg","val","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","2","84A568047779A593AD23E6C748CA9D868761D1CFF4E88AFC7E2CB37C20311F24"
"normal_close_white_017.jpg","val","normal_close_white","简单近距离白色背景","normal_close","white","near","normal","overhead","0","1","630E6D9762858002E3D7D4609652EA86D867682FA179B1B3738DC775D8AFAC18"
